"county1","countyname1","mi_to_county","county2","countyname2"
"13079","Crawford County",21.5288706100477,"13207","Monroe County"
"13079","Crawford County",21.7385188946529,"13293","Upson County"
"13079","Crawford County",24.0929452467506,"13193","Macon County"
"13081","Crisp County",15.4283471589289,"13287","Turner County"
"13081","Crisp County",16.6923199871173,"13093","Dooly County"
"13081","Crisp County",18.7689262937131,"13315","Wilcox County"
"13081","Crisp County",24.0217670321442,"13177","Lee County"
"13083","Dade County",13.9545375931003,"13295","Walker County"
"13083","Dade County",20.427354466714,"47115","Marion County"
"13083","Dade County",21.1579651452032,"13047","Catoosa County"
"13085","Dawson County",13.1767607639608,"13187","Lumpkin County"
"13085","Dawson County",15.2683023929738,"13117","Forsyth County"
"13085","Dawson County",18.0848134214528,"13227","Pickens County"
"13085","Dawson County",22.0043941216538,"13139","Hall County"
"13085","Dawson County",22.0119849335062,"13057","Cherokee County"
"13085","Dawson County",23.4086183246179,"13123","Gilmer County"
"13087","Decatur County",17.6122118274236,"13253","Seminole County"
"13087","Decatur County",19.7460652489243,"13131","Grady County"
"13087","Decatur County",20.749101154168,"12039","Gadsden County"
"13087","Decatur County",21.6634174182952,"13201","Miller County"
"13089","DeKalb County",13.9528097728531,"13121","Fulton County"
"13089","DeKalb County",14.1147408896088,"13247","Rockdale County"
"13089","DeKalb County",17.4843179348338,"13135","Gwinnett County"
"13089","DeKalb County",18.518730838789,"13063","Clayton County"
"13089","DeKalb County",22.3428895576343,"13151","Henry County"
"13089","DeKalb County",23.1321785380551,"13067","Cobb County"
"13091","Dodge County",19.7557490388717,"13235","Pulaski County"
"13091","Dodge County",20.9644937655038,"13175","Laurens County"
"13091","Dodge County",21.4155840288672,"13315","Wilcox County"
"13091","Dodge County",21.556971196935,"13023","Bleckley County"
"13091","Dodge County",21.589996898934,"13271","Telfair County"
"13091","Dodge County",24.7194126918293,"13309","Wheeler County"
"13093","Dooly County",16.6923199871173,"13081","Crisp County"
"13093","Dooly County",19.9437989867488,"13235","Pulaski County"
"13093","Dooly County",20.5908672217418,"13193","Macon County"
"13093","Dooly County",22.7850566771542,"13153","Houston County"
"13093","Dooly County",24.4506750449079,"13261","Sumter County"
"13095","Dougherty County",19.978955050202,"13177","Lee County"
"13095","Dougherty County",20.5546915373497,"13007","Baker County"
"13095","Dougherty County",21.1913012365542,"13205","Mitchell County"
"13095","Dougherty County",21.3301425325826,"13273","Terrell County"
"13095","Dougherty County",21.4934480040994,"13321","Worth County"
"13095","Dougherty County",24.2738893408316,"13037","Calhoun County"
"13097","Douglas County",16.3720196971945,"13223","Paulding County"
"13097","Douglas County",18.2193265238946,"13121","Fulton County"
"13097","Douglas County",19.8213195787556,"13045","Carroll County"
"13097","Douglas County",19.9397440960902,"13067","Cobb County"
"13097","Douglas County",22.7075651931116,"13063","Clayton County"
"13097","Douglas County",23.9363201325483,"13077","Coweta County"
"13099","Early County",15.2540624234759,"13201","Miller County"
"13099","Early County",21.0440783627391,"13061","Clay County"
"13099","Early County",21.4201518927658,"13037","Calhoun County"
"13099","Early County",23.7383597720073,"01067","Henry County"
"13101","Echols County",16.4805128472345,"13065","Clinch County"
"13101","Echols County",16.5024100931182,"12047","Hamilton County"
"13103","Effingham County",19.3624868129421,"45053","Jasper County"
"13103","Effingham County",23.4707697452855,"13031","Bulloch County"
"13103","Effingham County",24.3939511157707,"13029","Bryan County"
"13105","Elbert County",17.5705833656645,"13147","Hart County"
"13105","Elbert County",20.7028161139788,"13195","Madison County"
"13105","Elbert County",21.6976098451695,"13221","Oglethorpe County"
"13105","Elbert County",22.8587596848611,"45001","Abbeville County"
"13105","Elbert County",23.8325115797686,"13317","Wilkes County"
"13107","Emanuel County",18.5516385739939,"13043","Candler County"
"13107","Emanuel County",20.1714544942279,"13283","Treutlen County"
"13107","Emanuel County",22.1162484835889,"13167","Johnson County"
"13107","Emanuel County",23.7046311845147,"13165","Jenkins County"
"13109","Evans County",12.5176765089899,"13267","Tattnall County"
"13109","Evans County",18.682028327762,"13031","Bulloch County"
"13109","Evans County",20.4616396316037,"13043","Candler County"
"13111","Fannin County",14.2056647046775,"13123","Gilmer County"
"13111","Fannin County",18.8106074048231,"13291","Union County"
"13111","Fannin County",21.1100575884048,"47139","Polk County"
"13111","Fannin County",23.8203677280656,"37039","Cherokee County"
"13111","Fannin County",24.1902839953241,"13213","Murray County"
"13113","Fayette County",10.7099811601245,"13063","Clayton County"
"13113","Fayette County",15.87026578557,"13255","Spalding County"
"13113","Fayette County",16.0158455701435,"13077","Coweta County"
"13113","Fayette County",19.7715092934829,"13151","Henry County"
"13113","Fayette County",23.0925588903347,"13231","Pike County"
"13115","Floyd County",16.3655100844008,"13055","Chattooga County"
"13115","Floyd County",18.5612635073606,"13233","Polk County"
"13115","Floyd County",21.5048544180456,"13015","Bartow County"
"13117","Forsyth County",15.2683023929738,"13085","Dawson County"
"13117","Forsyth County",18.7549845473883,"13139","Hall County"
"13117","Forsyth County",19.3279599285614,"13135","Gwinnett County"
"13117","Forsyth County",19.9067580299415,"13057","Cherokee County"
"13117","Forsyth County",24.8060636549609,"13187","Lumpkin County"
"13119","Franklin County",12.7943364300706,"13257","Stephens County"
"13119","Franklin County",15.1677309323089,"13147","Hart County"
"13119","Franklin County",15.5480608700094,"13011","Banks County"
"13119","Franklin County",17.0966953080718,"13195","Madison County"
"13119","Franklin County",24.7518130754702,"13137","Habersham County"
"13121","Fulton County",12.0104388944027,"13067","Cobb County"
"13121","Fulton County",13.9528097728531,"13089","DeKalb County"
"13121","Fulton County",16.7336421575302,"13063","Clayton County"
"13121","Fulton County",18.2193265238946,"13097","Douglas County"
"13121","Fulton County",24.6040355497779,"13223","Paulding County"
"13123","Gilmer County",14.2056647046775,"13111","Fannin County"
"13123","Gilmer County",16.2935590289039,"13227","Pickens County"
"13123","Gilmer County",17.725606477755,"13213","Murray County"
"13123","Gilmer County",23.4086183246179,"13085","Dawson County"
"13125","Glascock County",14.0469864637623,"13301","Warren County"
"13125","Glascock County",16.289922721992,"13163","Jefferson County"
"13125","Glascock County",19.2332116308036,"13189","McDuffie County"
"13125","Glascock County",20.8437983104472,"13303","Washington County"
"13125","Glascock County",22.9226365868407,"13141","Hancock County"
"13127","Glynn County",20.1039607185081,"13191","McIntosh County"
"13127","Glynn County",22.0911924129884,"13039","Camden County"
"13129","Gordon County",18.6798996039429,"13015","Bartow County"
"13129","Gordon County",20.8844827703583,"13313","Whitfield County"
"13129","Gordon County",21.3081669354009,"13213","Murray County"
"13129","Gordon County",22.1528799602502,"13227","Pickens County"
"13131","Grady County",19.2891244607193,"13275","Thomas County"
"13131","Grady County",19.7460652489243,"13087","Decatur County"
"13131","Grady County",24.5914423122824,"13205","Mitchell County"
"13133","Greene County",16.8481424346099,"13265","Taliaferro County"
"13133","Greene County",18.7557959016332,"13211","Morgan County"
"13133","Greene County",20.735937350323,"13221","Oglethorpe County"
"13133","Greene County",21.24984954607,"13237","Putnam County"
"13133","Greene County",23.3256427349562,"13141","Hancock County"
"13133","Greene County",23.6216577394834,"13219","Oconee County"
"13135","Gwinnett County",17.4843179348338,"13089","DeKalb County"
"13135","Gwinnett County",17.9432631513455,"13013","Barrow County"
"13135","Gwinnett County",19.3279599285614,"13117","Forsyth County"
"13135","Gwinnett County",20.5665693629704,"13297","Walton County"
"13135","Gwinnett County",21.2139471743493,"13247","Rockdale County"
"13137","Habersham County",12.3672480854686,"13311","White County"
"13137","Habersham County",14.5849322641916,"13257","Stephens County"
"13137","Habersham County",18.4694273068551,"13241","Rabun County"
"13137","Habersham County",19.6309746696026,"13011","Banks County"
"13137","Habersham County",21.8650907041201,"13281","Towns County"
"13137","Habersham County",24.7518130754702,"13119","Franklin County"
"13139","Hall County",18.4140153768445,"13011","Banks County"
"13139","Hall County",18.7549845473883,"13117","Forsyth County"
"13139","Hall County",19.238735245448,"13157","Jackson County"
"13139","Hall County",20.1318616378809,"13187","Lumpkin County"
"13139","Hall County",22.0043941216538,"13085","Dawson County"
"13139","Hall County",22.9296946612849,"13311","White County"
"13139","Hall County",23.3003120499368,"13013","Barrow County"
"13141","Hancock County",20.6700836948302,"13009","Baldwin County"
"13141","Hancock County",20.7987205167207,"13301","Warren County"
"13141","Hancock County",21.3056846416917,"13265","Taliaferro County"
"13141","Hancock County",21.7417707423712,"13237","Putnam County"
"13141","Hancock County",22.9226365868407,"13125","Glascock County"
"13141","Hancock County",23.3256427349562,"13133","Greene County"
"13141","Hancock County",23.6488698022787,"13303","Washington County"
"13143","Haralson County",14.0040098055389,"13233","Polk County"
"13143","Haralson County",16.7568182376383,"13045","Carroll County"
"13143","Haralson County",19.0212730325183,"01029","Cleburne County"
"13143","Haralson County",22.0428953379315,"13223","Paulding County"
"13145","Harris County",15.4487673926411,"13215","Muscogee County"
"13145","Harris County",21.9849195394796,"13285","Troup County"
"13145","Harris County",22.3073009524954,"13263","Talbot County"
"13147","Hart County",15.1677309323089,"13119","Franklin County"
"13147","Hart County",17.5705833656645,"13105","Elbert County"
"13147","Hart County",20.4950541229686,"13195","Madison County"
"13147","Hart County",21.9712745787302,"45007","Anderson County"
"13147","Hart County",23.366081867656,"13257","Stephens County"
"13149","Heard County",18.7431754941929,"01111","Randolph County"
"13149","Heard County",18.8532072487742,"13285","Troup County"
"13149","Heard County",20.4108253326658,"13045","Carroll County"
"13149","Heard County",22.2081674292639,"13077","Coweta County"
"13151","Henry County",15.1965252381661,"13255","Spalding County"
"13151","Henry County",15.6145185216139,"13247","Rockdale County"
"13151","Henry County",15.9465086477749,"13035","Butts County"
"13151","Henry County",16.4013278556055,"13063","Clayton County"
"13151","Henry County",18.356472655019,"13217","Newton County"
"13151","Henry County",19.7715092934829,"13113","Fayette County"
"13151","Henry County",22.3428895576343,"13089","DeKalb County"
"13153","Houston County",12.569369714076,"13225","Peach County"
"13153","Houston County",18.4881717850266,"13235","Pulaski County"
"13153","Houston County",19.3728805093413,"13023","Bleckley County"
"13153","Houston County",19.897486751729,"13289","Twiggs County"
"13153","Houston County",22.7850566771542,"13093","Dooly County"
"13153","Houston County",23.5840245361513,"13193","Macon County"
"13153","Houston County",24.2832225586587,"13021","Bibb County"
"13155","Irwin County",12.1329092055463,"13017","Ben Hill County"
"13155","Irwin County",17.8448836726,"13277","Tift County"
"13155","Irwin County",22.1212313616802,"13287","Turner County"
"13155","Irwin County",22.9553679912721,"13019","Berrien County"
"13157","Jackson County",12.9390908176664,"13013","Barrow County"
"13157","Jackson County",15.5207845137296,"13011","Banks County"
"13157","Jackson County",16.9263906437612,"13059","Clarke County"
"13157","Jackson County",19.238735245448,"13139","Hall County"
"13157","Jackson County",20.6784917456997,"13195","Madison County"
"13157","Jackson County",21.9777360412888,"13219","Oconee County"
"13159","Jasper County",15.7025436821886,"13035","Butts County"
"13159","Jasper County",18.255671476887,"13237","Putnam County"
"13159","Jasper County",18.5395673172297,"13217","Newton County"
"13159","Jasper County",21.6164955883589,"13169","Jones County"
"13159","Jasper County",22.3212723554665,"13211","Morgan County"
"13159","Jasper County",24.6422276595964,"13207","Monroe County"
"13161","Jeff Davis County",18.649962319132,"13271","Telfair County"
"13161","Jeff Davis County",20.9627483107486,"13001","Appling County"
"13161","Jeff Davis County",21.4158758504769,"13309","Wheeler County"
